"checkin_id","checkin_length","checkin_time","location","precinct","device","day","month","year","hour","minute","seconds"
"CHECKIN_213321",65,2018-11-06 16:03:28,"LOCATION_255","PRECINCT_331","DEVICE_735",6,11,2018,16,3,28
"CHECKIN_213327",52,2018-11-06 16:08:32,"LOCATION_255","PRECINCT_331","DEVICE_735",6,11,2018,16,8,32
"CHECKIN_213330",53,2018-11-06 16:09:59,"LOCATION_255","PRECINCT_331","DEVICE_736",6,11,2018,16,9,59
"CHECKIN_213331",56,2018-11-06 16:11:22,"LOCATION_255","PRECINCT_331","DEVICE_737",6,11,2018,16,11,22
"CHECKIN_213345",66,2018-11-06 16:18:30,"LOCATION_255","PRECINCT_331","DEVICE_735",6,11,2018,16,18,30
"CHECKIN_213348",24,2018-11-06 16:19:28,"LOCATION_255","PRECINCT_331","DEVICE_736",6,11,2018,16,19,28
"CHECKIN_213351",73,2018-11-06 16:20:38,"LOCATION_255","PRECINCT_331","DEVICE_736",6,11,2018,16,20,38
"CHECKIN_213370",44,2018-11-06 16:27:07,"LOCATION_255","PRECINCT_331","DEVICE_737",6,11,2018,16,27,7
"CHECKIN_213389",17,2018-11-06 16:36:27,"LOCATION_255","PRECINCT_331","DEVICE_736",6,11,2018,16,36,27
"CHECKIN_213390",47,2018-11-06 16:37:01,"LOCATION_255","PRECINCT_331","DEVICE_735",6,11,2018,16,37,1
"CHECKIN_213391",40,2018-11-06 16:37:14,"LOCATION_255","PRECINCT_331","DEVICE_737",6,11,2018,16,37,14
"CHECKIN_213405",18,2018-11-06 16:46:45,"LOCATION_255","PRECINCT_331","DEVICE_737",6,11,2018,16,46,45
"CHECKIN_213439",38,2018-11-06 17:02:01,"LOCATION_255","PRECINCT_331","DEVICE_736",6,11,2018,17,2,1
"CHECKIN_213443",72,2018-11-06 17:06:41,"LOCATION_255","PRECINCT_331","DEVICE_737",6,11,2018,17,6,41
"CHECKIN_213448",16,2018-11-06 17:09:49,"LOCATION_255","PRECINCT_331","DEVICE_736",6,11,2018,17,9,49
"CHECKIN_213457",59,2018-11-06 17:15:48,"LOCATION_255","PRECINCT_331","DEVICE_737",6,11,2018,17,15,48
"CHECKIN_213475",18,2018-11-06 17:23:42,"LOCATION_255","PRECINCT_331","DEVICE_736",6,11,2018,17,23,42
"CHECKIN_213479",23,2018-11-06 17:28:52,"LOCATION_255","PRECINCT_331","DEVICE_735",6,11,2018,17,28,52
"CHECKIN_213487",37,2018-11-06 17:32:08,"LOCATION_255","PRECINCT_331","DEVICE_735",6,11,2018,17,32,8
"CHECKIN_213491",52,2018-11-06 17:34:09,"LOCATION_255","PRECINCT_331","DEVICE_735",6,11,2018,17,34,9
"CHECKIN_213528",64,2018-11-06 17:50:27,"LOCATION_255","PRECINCT_331","DEVICE_737",6,11,2018,17,50,27
"CHECKIN_213533",34,2018-11-06 17:54:41,"LOCATION_255","PRECINCT_331","DEVICE_737",6,11,2018,17,54,41
"CHECKIN_213534",67,2018-11-06 17:55:03,"LOCATION_255","PRECINCT_331","DEVICE_735",6,11,2018,17,55,3
"CHECKIN_213559",59,2018-11-06 18:05:08,"LOCATION_255","PRECINCT_331","DEVICE_737",6,11,2018,18,5,8
"CHECKIN_213570",59,2018-11-06 18:13:16,"LOCATION_255","PRECINCT_331","DEVICE_737",6,11,2018,18,13,16
"CHECKIN_213578",67,2018-11-06 18:18:06,"LOCATION_255","PRECINCT_331","DEVICE_735",6,11,2018,18,18,6
"CHECKIN_213583",63,2018-11-06 18:21:08,"LOCATION_255","PRECINCT_331","DEVICE_735",6,11,2018,18,21,8
"CHECKIN_213588",73,2018-11-06 18:26:33,"LOCATION_255","PRECINCT_331","DEVICE_735",6,11,2018,18,26,33
"CHECKIN_213604",74,2018-11-06 18:32:46,"LOCATION_255","PRECINCT_331","DEVICE_736",6,11,2018,18,32,46
"CHECKIN_213611",57,2018-11-06 18:35:00,"LOCATION_255","PRECINCT_331","DEVICE_737",6,11,2018,18,35,0
"CHECKIN_213621",63,2018-11-06 18:45:37,"LOCATION_255","PRECINCT_331","DEVICE_736",6,11,2018,18,45,37
"CHECKIN_213638",47,2018-11-06 18:59:36,"LOCATION_255","PRECINCT_331","DEVICE_736",6,11,2018,18,59,36
"CHECKIN_213655",17,2018-11-06 19:10:07,"LOCATION_255","PRECINCT_331","DEVICE_737",6,11,2018,19,10,7
"CHECKIN_213662",46,2018-11-06 19:21:12,"LOCATION_255","PRECINCT_331","DEVICE_735",6,11,2018,19,21,12
"CHECKIN_213670",50,2018-11-06 19:36:22,"LOCATION_255","PRECINCT_331","DEVICE_735",6,11,2018,19,36,22
"CHECKIN_213685",40,2018-11-06 07:06:00,"LOCATION_256","PRECINCT_332","DEVICE_738",6,11,2018,7,6,0
"CHECKIN_213687",54,2018-11-06 07:06:45,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,7,6,45
"CHECKIN_213689",30,2018-11-06 07:07:03,"LOCATION_256","PRECINCT_332","DEVICE_738",6,11,2018,7,7,3
"CHECKIN_213690",33,2018-11-06 07:07:25,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,7,7,25
"CHECKIN_213713",28,2018-11-06 07:13:31,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,7,13,31
"CHECKIN_213720",21,2018-11-06 07:15:33,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,7,15,33
"CHECKIN_213726",22,2018-11-06 07:19:17,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,7,19,17
"CHECKIN_213737",26,2018-11-06 07:24:25,"LOCATION_256","PRECINCT_332","DEVICE_738",6,11,2018,7,24,25
"CHECKIN_213747",28,2018-11-06 07:36:40,"LOCATION_256","PRECINCT_332","DEVICE_738",6,11,2018,7,36,40
"CHECKIN_213754",59,2018-11-06 07:39:51,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,7,39,51
"CHECKIN_213791",46,2018-11-06 08:07:53,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,8,7,53
"CHECKIN_213801",46,2018-11-06 08:14:13,"LOCATION_256","PRECINCT_332","DEVICE_738",6,11,2018,8,14,13
"CHECKIN_213806",25,2018-11-06 08:15:19,"LOCATION_256","PRECINCT_332","DEVICE_738",6,11,2018,8,15,19
"CHECKIN_213808",59,2018-11-06 08:15:59,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,8,15,59
"CHECKIN_213817",63,2018-11-06 08:22:45,"LOCATION_256","PRECINCT_332","DEVICE_738",6,11,2018,8,22,45
"CHECKIN_213833",62,2018-11-06 08:33:42,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,8,33,42
"CHECKIN_213852",71,2018-11-06 08:42:20,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,8,42,20
"CHECKIN_213863",58,2018-11-06 08:46:59,"LOCATION_256","PRECINCT_332","DEVICE_738",6,11,2018,8,46,59
"CHECKIN_213864",223,2018-11-06 08:47:02,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,8,47,2
"CHECKIN_213870",33,2018-11-06 08:49:44,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,8,49,44
"CHECKIN_213900",20,2018-11-06 09:06:43,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,9,6,43
"CHECKIN_213902",31,2018-11-06 09:07:25,"LOCATION_256","PRECINCT_332","DEVICE_738",6,11,2018,9,7,25
"CHECKIN_213913",72,2018-11-06 09:11:39,"LOCATION_256","PRECINCT_332","DEVICE_738",6,11,2018,9,11,39
"CHECKIN_213916",40,2018-11-06 09:12:43,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,9,12,43
"CHECKIN_213924",28,2018-11-06 09:14:59,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,9,14,59
"CHECKIN_213936",19,2018-11-06 09:19:06,"LOCATION_256","PRECINCT_332","DEVICE_738",6,11,2018,9,19,6
"CHECKIN_213946",300,2018-11-06 09:22:50,"LOCATION_256","PRECINCT_332","DEVICE_738",6,11,2018,9,22,50
"CHECKIN_213953",41,2018-11-06 09:24:42,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,9,24,42
"CHECKIN_213955",16,2018-11-06 09:26:26,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,9,26,26
"CHECKIN_213986",31,2018-11-06 09:41:19,"LOCATION_256","PRECINCT_332","DEVICE_738",6,11,2018,9,41,19
"CHECKIN_213997",42,2018-11-06 09:46:27,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,9,46,27
"CHECKIN_214006",73,2018-11-06 09:50:11,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,9,50,11
"CHECKIN_214010",18,2018-11-06 09:53:01,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,9,53,1
"CHECKIN_214022",49,2018-11-06 09:59:34,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,9,59,34
"CHECKIN_214027",74,2018-11-06 10:03:15,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,10,3,15
"CHECKIN_214043",65,2018-11-06 10:12:41,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,10,12,41
"CHECKIN_214044",54,2018-11-06 10:13:20,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,10,13,20
"CHECKIN_214049",67,2018-11-06 10:16:18,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,10,16,18
"CHECKIN_214050",36,2018-11-06 10:16:52,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,10,16,52
"CHECKIN_214054",73,2018-11-06 10:19:22,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,10,19,22
"CHECKIN_214073",25,2018-11-06 10:25:44,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,10,25,44
"CHECKIN_214092",23,2018-11-06 10:32:25,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,10,32,25
"CHECKIN_214105",58,2018-11-06 10:38:31,"LOCATION_256","PRECINCT_332","DEVICE_741",6,11,2018,10,38,31
"CHECKIN_214120",66,2018-11-06 10:45:51,"LOCATION_256","PRECINCT_332","DEVICE_741",6,11,2018,10,45,51
"CHECKIN_214126",34,2018-11-06 10:49:16,"LOCATION_256","PRECINCT_332","DEVICE_741",6,11,2018,10,49,16
"CHECKIN_214132",47,2018-11-06 10:52:00,"LOCATION_256","PRECINCT_332","DEVICE_741",6,11,2018,10,52,0
"CHECKIN_214150",35,2018-11-06 11:03:10,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,11,3,10
"CHECKIN_214151",18,2018-11-06 11:03:37,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,11,3,37
"CHECKIN_214157",61,2018-11-06 11:06:32,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,11,6,32
"CHECKIN_214162",37,2018-11-06 11:11:00,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,11,11,0
"CHECKIN_214172",52,2018-11-06 11:16:47,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,11,16,47
"CHECKIN_214179",28,2018-11-06 11:20:55,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,11,20,55
"CHECKIN_214202",33,2018-11-06 11:35:16,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,11,35,16
"CHECKIN_214207",69,2018-11-06 11:40:28,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,11,40,28
"CHECKIN_214225",57,2018-11-06 11:55:19,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,11,55,19
"CHECKIN_214249",31,2018-11-06 12:15:48,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,12,15,48
"CHECKIN_214252",27,2018-11-06 12:21:53,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,12,21,53
"CHECKIN_214284",38,2018-11-06 12:45:49,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,12,45,49
"CHECKIN_214289",27,2018-11-06 12:48:42,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,12,48,42
"CHECKIN_214294",28,2018-11-06 12:53:23,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,12,53,23
"CHECKIN_214295",64,2018-11-06 12:53:40,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,12,53,40
"CHECKIN_214297",48,2018-11-06 12:55:06,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,12,55,6
"CHECKIN_214298",33,2018-11-06 12:55:46,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,12,55,46
"CHECKIN_214316",17,2018-11-06 13:07:37,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,13,7,37
"CHECKIN_214320",267,2018-11-06 13:08:42,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,13,8,42
"CHECKIN_214332",66,2018-11-06 13:15:27,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,13,15,27
"CHECKIN_214344",23,2018-11-06 13:23:52,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,13,23,52
"CHECKIN_214362",17,2018-11-06 13:41:24,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,13,41,24
"CHECKIN_214369",62,2018-11-06 13:50:46,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,13,50,46
"CHECKIN_214373",65,2018-11-06 13:54:01,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,13,54,1
"CHECKIN_214383",21,2018-11-06 14:03:24,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,14,3,24
"CHECKIN_214384",41,2018-11-06 14:03:28,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,14,3,28
"CHECKIN_214387",36,2018-11-06 14:09:04,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,14,9,4
"CHECKIN_214405",46,2018-11-06 14:23:50,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,14,23,50
"CHECKIN_214421",28,2018-11-06 14:31:25,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,14,31,25
"CHECKIN_214432",68,2018-11-06 14:36:31,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,14,36,31
"CHECKIN_214447",43,2018-11-06 14:45:44,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,14,45,44
"CHECKIN_214456",54,2018-11-06 14:53:21,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,14,53,21
"CHECKIN_214460",287,2018-11-06 14:57:12,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,14,57,12
"CHECKIN_214469",18,2018-11-06 15:04:55,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,15,4,55
"CHECKIN_214470",257,2018-11-06 15:05:13,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,15,5,13
"CHECKIN_214472",40,2018-11-06 15:05:49,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,15,5,49
"CHECKIN_214488",68,2018-11-06 15:21:13,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,15,21,13
"CHECKIN_214494",60,2018-11-06 15:23:27,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,15,23,27
"CHECKIN_214504",71,2018-11-06 15:30:07,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,15,30,7
"CHECKIN_214521",37,2018-11-06 15:43:48,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,15,43,48
"CHECKIN_214527",64,2018-11-06 15:46:20,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,15,46,20
"CHECKIN_214539",72,2018-11-06 15:54:09,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,15,54,9
"CHECKIN_214559",42,2018-11-06 16:07:39,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,16,7,39
"CHECKIN_214570",34,2018-11-06 16:15:49,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,16,15,49
"CHECKIN_214593",15,2018-11-06 16:34:04,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,16,34,4
"CHECKIN_214600",48,2018-11-06 16:38:24,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,16,38,24
"CHECKIN_214603",22,2018-11-06 16:40:48,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,16,40,48
"CHECKIN_214604",73,2018-11-06 16:41:14,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,16,41,14
"CHECKIN_214618",29,2018-11-06 16:46:54,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,16,46,54
"CHECKIN_214621",39,2018-11-06 16:48:08,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,16,48,8
"CHECKIN_214634",57,2018-11-06 16:53:30,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,16,53,30
"CHECKIN_214645",72,2018-11-06 16:58:42,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,16,58,42
"CHECKIN_214660",31,2018-11-06 17:04:05,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,17,4,5
"CHECKIN_214665",32,2018-11-06 17:05:51,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,17,5,51
"CHECKIN_214690",23,2018-11-06 17:20:08,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,17,20,8
"CHECKIN_214704",74,2018-11-06 17:29:03,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,17,29,3
"CHECKIN_214709",48,2018-11-06 17:33:15,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,17,33,15
"CHECKIN_214710",50,2018-11-06 17:33:44,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,17,33,44
"CHECKIN_214715",27,2018-11-06 17:37:10,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,17,37,10
"CHECKIN_214724",68,2018-11-06 17:40:32,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,17,40,32
"CHECKIN_214731",67,2018-11-06 17:45:31,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,17,45,31
"CHECKIN_214751",66,2018-11-06 17:57:32,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,17,57,32
"CHECKIN_214758",23,2018-11-06 18:00:17,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,18,0,17
"CHECKIN_214763",30,2018-11-06 18:02:31,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,18,2,31
"CHECKIN_214764",46,2018-11-06 18:03:06,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,18,3,6
"CHECKIN_214776",30,2018-11-06 18:08:30,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,18,8,30
"CHECKIN_214778",69,2018-11-06 18:09:54,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,18,9,54
"CHECKIN_214779",48,2018-11-06 18:10:40,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,18,10,40
"CHECKIN_214793",16,2018-11-06 18:20:06,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,18,20,6
"CHECKIN_214821",28,2018-11-06 18:38:40,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,18,38,40
"CHECKIN_214835",56,2018-11-06 18:53:35,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,18,53,35
"CHECKIN_214852",20,2018-11-06 19:10:00,"LOCATION_256","PRECINCT_332","DEVICE_740",6,11,2018,19,10,0
"CHECKIN_214869",39,2018-11-06 19:45:36,"LOCATION_256","PRECINCT_332","DEVICE_739",6,11,2018,19,45,36
"CHECKIN_214891",71,2018-11-06 07:07:29,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,7,7,29
"CHECKIN_214898",75,2018-11-06 07:09:49,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,7,9,49
"CHECKIN_214908",70,2018-11-06 07:13:27,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,7,13,27
"CHECKIN_214916",54,2018-11-06 07:17:40,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,7,17,40
"CHECKIN_214917",28,2018-11-06 07:17:47,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,7,17,47
"CHECKIN_214919",32,2018-11-06 07:19:33,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,7,19,33
"CHECKIN_214923",54,2018-11-06 07:22:29,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,7,22,29
"CHECKIN_214945",24,2018-11-06 07:35:57,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,7,35,57
"CHECKIN_214966",36,2018-11-06 07:46:32,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,7,46,32
"CHECKIN_214967",37,2018-11-06 07:47:05,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,7,47,5
"CHECKIN_214977",65,2018-11-06 07:53:00,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,7,53,0
"CHECKIN_214984",50,2018-11-06 07:59:06,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,7,59,6
"CHECKIN_214991",21,2018-11-06 08:04:59,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,8,4,59
"CHECKIN_214994",73,2018-11-06 08:08:48,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,8,8,48
"CHECKIN_215008",64,2018-11-06 08:14:06,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,8,14,6
"CHECKIN_215032",32,2018-11-06 08:34:52,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,8,34,52
"CHECKIN_215048",17,2018-11-06 08:46:51,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,8,46,51
"CHECKIN_215051",55,2018-11-06 08:48:15,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,8,48,15
"CHECKIN_215054",27,2018-11-06 08:49:16,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,8,49,16
"CHECKIN_215059",50,2018-11-06 08:51:32,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,8,51,32
"CHECKIN_215063",56,2018-11-06 08:54:18,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,8,54,18
"CHECKIN_215081",75,2018-11-06 09:07:33,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,9,7,33
"CHECKIN_215087",63,2018-11-06 09:10:29,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,9,10,29
"CHECKIN_215105",67,2018-11-06 09:18:12,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,9,18,12
"CHECKIN_215111",16,2018-11-06 09:20:27,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,9,20,27
"CHECKIN_215131",258,2018-11-06 09:29:03,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,9,29,3
"CHECKIN_215148",46,2018-11-06 09:36:45,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,9,36,45
"CHECKIN_215154",58,2018-11-06 09:39:13,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,9,39,13
"CHECKIN_215160",62,2018-11-06 09:43:33,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,9,43,33
"CHECKIN_215165",42,2018-11-06 09:45:34,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,9,45,34
"CHECKIN_215179",57,2018-11-06 09:56:44,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,9,56,44
"CHECKIN_215182",31,2018-11-06 09:57:50,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,9,57,50
"CHECKIN_215205",23,2018-11-06 10:12:24,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,10,12,24
"CHECKIN_215207",66,2018-11-06 10:13:57,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,10,13,57
"CHECKIN_215213",38,2018-11-06 10:16:08,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,10,16,8
"CHECKIN_215220",57,2018-11-06 10:26:58,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,10,26,58
"CHECKIN_215222",42,2018-11-06 10:29:51,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,10,29,51
"CHECKIN_215238",257,2018-11-06 10:39:48,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,10,39,48
"CHECKIN_215269",46,2018-11-06 10:56:56,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,10,56,56
"CHECKIN_215270",39,2018-11-06 10:57:17,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,10,57,17
"CHECKIN_215272",42,2018-11-06 10:58:01,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,10,58,1
"CHECKIN_215285",42,2018-11-06 11:04:25,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,11,4,25
"CHECKIN_215287",59,2018-11-06 11:05:43,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,11,5,43
"CHECKIN_215294",61,2018-11-06 11:10:31,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,11,10,31
"CHECKIN_215296",21,2018-11-06 11:13:55,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,11,13,55
"CHECKIN_215310",36,2018-11-06 11:22:23,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,11,22,23
"CHECKIN_215328",33,2018-11-06 11:30:31,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,11,30,31
"CHECKIN_215338",23,2018-11-06 11:35:05,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,11,35,5
"CHECKIN_215362",43,2018-11-06 11:47:38,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,11,47,38
"CHECKIN_215364",32,2018-11-06 11:48:33,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,11,48,33
"CHECKIN_215377",67,2018-11-06 11:59:16,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,11,59,16
"CHECKIN_215382",51,2018-11-06 12:02:28,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,12,2,28
"CHECKIN_215402",44,2018-11-06 12:16:38,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,12,16,38
"CHECKIN_215412",30,2018-11-06 12:24:07,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,12,24,7
"CHECKIN_215428",26,2018-11-06 12:48:16,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,12,48,16
"CHECKIN_215433",71,2018-11-06 12:53:33,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,12,53,33
"CHECKIN_215439",55,2018-11-06 12:57:10,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,12,57,10
"CHECKIN_215445",40,2018-11-06 13:08:12,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,13,8,12
"CHECKIN_215446",38,2018-11-06 13:08:35,"LOCATION_257","PRECINCT_270","DEVICE_743",6,11,2018,13,8,35
"CHECKIN_215454",60,2018-11-06 13:13:57,"LOCATION_257","PRECINCT_270","DEVICE_742",6,11,2018,13,13,57
